timestamp	spiral_iter	ralph_iter	story_id	story_title	status	duration_sec	model	retry_num	commit_sha	run_id	cache_hit	cache_read_tokens	cache_creation_tokens	review_tokens	wall_seconds	user_cpu_s	sys_cpu_s	peak_rss_kb	batch_id	decompose_secs	impl_secs	verify_secs	retry_escalation_count	failure_root_cause	failed_files
2026-04-11T12:23:44Z	10	1	US-492	Intent Keyword Occurrence Frequency Analyzer per Profile	keep	353	haiku	0	4706ab6edddd785552cfe14843ed57fce44d26c2	69da00f74c0d	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T12:29:57Z	10	2	US-494	Booking Workflow JSON Step Syntax Validator with Auto-Repair Suggestions	keep	339	haiku	0	704ad4f1de966f212d253ca0f89f7739e2dbfc90	69da00f74c0d	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T17:04:58Z	43	2	US-501	Add Tamil Sentiment Escalation Messages in Response Processor	keep	218	opus	2	668285ac2d1eb63041889a578be3f2dbbe969e09	69da00f74c0d	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T17:04:59Z	2	2	US-501	Add Tamil Sentiment Escalation Messages in Response Processor	keep	239	sonnet	1	668285ac2d1eb63041889a578be3f2dbbe969e09	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T17:07:17Z	2	2	US-501	Add Tamil Sentiment Escalation Messages in Response Processor	reject	341	claude-haiku-4-5-20251001
claude-haiku-4-5-20251001	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0	unknown			
2026-04-11T17:17:16Z	44	1	US-502	Replace Hardcoded English Manual Handoff Message with Template Lookup	reject	198	haiku	1		69da00f74c0d	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T17:20:04Z	44	2	US-502	Replace Hardcoded English Manual Handoff Message with Template Lookup	keep	132	sonnet	1	c1a55e885be335461fb382236b4ecb38a4233736	69da00f74c0d	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T17:25:47Z	4	1	US-503	Add Missing Profiles to Workflow Error Handler profileDirMap	reject	172	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T17:29:16Z	4	2	US-503	Add Missing Profiles to Workflow Error Handler profileDirMap	keep	161	sonnet	1	777897a796a2e2d2420673f83b8a21f9829e8ffb	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T17:35:16Z	4	3	US-505	Make Liveness Probe Return 503 When Critical Services Are Down	reject	347	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T17:45:33Z	45	1	US-511	Add TTL-Based Cache Invalidation for Recovery Messages	reject	171	haiku	1		69da00f74c0d	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T17:46:52Z	5	1	US-511	Add TTL-Based Cache Invalidation for Recovery Messages	keep	287	haiku	0	c3a1a6e65b00f4b0c286cd801376ea10d1b34edb	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T17:49:55Z	45	2	US-511	Add TTL-Based Cache Invalidation for Recovery Messages	keep	164	sonnet	1	f3223e04991e98f10c1d648af6b5acccc7152085	69da00f74c0d	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T17:50:04Z	5	2	US-511	Add TTL-Based Cache Invalidation for Recovery Messages	reject	181	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T17:53:15Z	5	3	US-511	Add TTL-Based Cache Invalidation for Recovery Messages	keep	140	sonnet	1	e187305896704c2a56514cd9010d7a3839fb2d81	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T17:54:52Z	5	1	US-511	Add TTL-Based Cache Invalidation for Recovery Messages	keep	154	sonnet	1	937a1aad3acf6955dc5c6035d31580e986ffdfb7	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T17:59:00Z	5	2	US-512	Remove Unsupported Languages from Admin Translation Dropdown	keep	215	haiku	0	1242fd1404add9ecba03baada7f8eb62b14390d7	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T18:19:16Z	46	1	US-515	Replace Silent catch Blocks with Structured Debug Logging	reject	502	haiku	1		69da00f74c0d	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T18:22:38Z	6	1	US-515	Replace Silent catch Blocks with Structured Debug Logging	keep	760	haiku	0	777f4ddca3fdab77902f1422fccc48b910b89c92	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T18:22:47Z	6	1	US-515	Replace Silent catch Blocks with Structured Debug Logging	keep	133	sonnet	1	777f4ddca3fdab77902f1422fccc48b910b89c92	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T18:23:14Z	46	2	US-515	Replace Silent catch Blocks with Structured Debug Logging	keep	122	sonnet	1	777f4ddca3fdab77902f1422fccc48b910b89c92	69da00f74c0d	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T18:33:47Z	6	2	US-506	Drain BullMQ Workers on Graceful Shutdown	keep	625	haiku	0	423e4341959d6272b0febc5335329456ce77d607	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T18:43:19Z	7	1	US-507	Guard Feedback setTimeout Against Server Shutdown	keep	268	haiku	0	2b29f15f96d177b54266a4e94ee86d45936c70c9	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T18:46:10Z	47	1	US-507	Guard Feedback setTimeout Against Server Shutdown	reject	442	haiku	1		69da00f74c0d	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T18:49:09Z	7	2	US-508	Batch Fire-and-Forget DB Inserts in Intent Classifier	reject	322	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0	unknown			
2026-04-11T18:51:37Z	47	2	US-507	Guard Feedback setTimeout Against Server Shutdown	keep	231	sonnet	1	8051c1ad78c10db9ba5331312f731f47f60d7a9a	69da00f74c0d	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T19:13:03Z	48	1	US-509	Add Webchat Loading Skeleton State During Initial Page Load	reject	370	haiku	1		69da00f74c0d	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T19:18:30Z	9	1	US-510	Add Language Preference Selector to Webchat UI	reject	350	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T19:18:43Z	48	2	US-509	Add Webchat Loading Skeleton State During Initial Page Load	keep	174	sonnet	1	832d78fe47e0662eb3b6fcf442cf841f6b076941	69da00f74c0d	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T19:25:46Z	9	2	US-510	Add Language Preference Selector to Webchat UI	keep	275	sonnet	1	bbea158033346d1881eec98a7459783557331b6a	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T19:29:44Z	9	3	US-513	Skip Language Preference DB Query for T1/T2 Fast-Path Classifications	reject	229	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-11T19:35:06Z	9	4	US-513	Skip Language Preference DB Query for T1/T2 Fast-Path Classifications	keep	147	sonnet	1	1413dbc40f8612024a0e48ee8ce93e013614d325	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-12T09:48:40Z	59	1	US-517	Repopulate data-southern Knowledge Base with Southern Homestay Content	reject	381	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-12T09:52:59Z	59	2	US-517	Repopulate data-southern Knowledge Base with Southern Homestay Content	keep	200	sonnet	1	57b996b8606a1693d9895c708e9c6dcfdc817375	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-12T10:17:18Z	60	1	US-521	Add Configuration Validation on Server Startup	reject	518	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-12T10:19:40Z	60	2	US-521	Add Configuration Validation on Server Startup	keep	111	sonnet	1	26f6dbd13bead495cf4b2553fdeeedc971c083de	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-12T11:00:11Z	62	1	US-525	Add Per-Profile Intent Keyword Configuration Files for Business Separation	reject	640	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-12T11:05:44Z	62	2	US-525	Add Per-Profile Intent Keyword Configuration Files for Business Separation	keep	302	sonnet	1	a98ca33dd3c8a0df160302b81d8d68f8d512c6fd	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-12T11:12:04Z	62	3	US-518	Add Low-Confidence Intent Fallback Handler with Clarifying Questions	keep	355	haiku	0	60cd78854e9e353790f2ebecb6d97f561846382e	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-12T11:39:01Z	63	1	US-520	Add Provider Failover Retry Logic with Exponential Backoff	reject	406	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-12T11:43:46Z	63	2	US-520	Add Provider Failover Retry Logic with Exponential Backoff	keep	255	sonnet	1	691be281fe1169271c1b81ad76605cf150d07733	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-12T11:54:59Z	63	3	US-523	Audit Knowledge Base Files for Content Cross-Contamination Between Profiles	reject	667	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-12T12:00:05Z	63	4	US-523	Audit Knowledge Base Files for Content Cross-Contamination Between Profiles	keep	179	sonnet	1	7a0ce8e4cca013846be2b7a8193a7b8dc53c3ffd	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-12T12:30:41Z	64	1	US-528	Implement Automated Profile Separation Validation with Hourly Audit Checks	keep	948	haiku	0	d3ad9efa3c600f81cdd574880a184815bb5fe300	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-12T12:59:09Z	65	1	US-529	Add Intent Classification Integration Test Suite with Profile-Specific Samples	reject	171	sonnet	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-12T13:55:39Z	66	2	US-530	Implement Rate Limiting per Profile Using Token Bucket Algorithm	keep	530	sonnet	1	52de1ff654a8278b40bb08984fe39b48622f68cc	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-12T13:56:55Z	66	2	US-530	Implement Rate Limiting per Profile Using Token Bucket Algorithm	reject	695	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0	unknown			
2026-04-12T14:01:12Z	66	3	US-524	Generate Context-Aware Fallback Suggestions Based on Conversation History	reject	326	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-12T14:01:36Z	66	3	US-530	Implement Rate Limiting per Profile Using Token Bucket Algorithm	keep	145	sonnet	1	ad6589415939288537ea04720c830079c7f6674d	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0	unknown			
2026-04-12T14:04:10Z	66	4	US-524	Generate Context-Aware Fallback Suggestions Based on Conversation History	keep	152	sonnet	1	5ad76e42d49926ed8c907d735abadb95c9561aea	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-12T14:04:57Z	66	4	US-524	Generate Context-Aware Fallback Suggestions Based on Conversation History	keep	159	sonnet	1	ac5f0d7397cf7fbf3389f4deda2cf079d5baec98	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0	unknown			
2026-04-12T14:24:17Z	67	1	US-534	Add Per-Intent Confidence Score Thresholds with Dynamic Adjustment	reject	349	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-12T14:29:23Z	67	2	US-534	Add Per-Intent Confidence Score Thresholds with Dynamic Adjustment	keep	266	sonnet	1	36917d66858f964f44d434c90471165cfe7690f3	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-12T15:09:06Z	68	3	US-536	Implement Profile Data Isolation Validator with Automated Daily Audit	reject	452	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0	unknown			
2026-04-12T15:45:53Z	69	11	US-526	Add Redis-Backed Conversation Query Cache with TTL-Based Expiry	reject	240	opus	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0	unknown			
2026-04-12T15:55:07Z	69	7	US-526	Add Redis-Backed Conversation Query Cache with TTL-Based Expiry	reject	164	opus	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0	unknown			
2026-04-12T15:59:05Z	69	13	US-527	Generate Profile Content Separation Audit Report with Contamination Scoring	reject	566	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0	unknown			
2026-04-12T16:00:00Z	69	8	US-526	Add Redis-Backed Conversation Query Cache with TTL-Based Expiry	keep	244	opus	1	31e4cceaec753c6b764c586ac624f5d74d97496f	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0	unknown			
2026-04-13T03:14:53Z	71	1	US-537	Add Kreuzberg Document Extraction Module for KB Ingestion	reject	386	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T03:17:37Z	71	2	US-537	Add Kreuzberg Document Extraction Module for KB Ingestion	keep	127	sonnet	1	51bf5aa020358e20464e7cbe7b91d92c3dfb0b5e	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T03:25:52Z	71	3	US-538	Add Admin API Endpoint for KB Document Upload and Extraction	reject	487	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T03:28:49Z	71	4	US-538	Add Admin API Endpoint for KB Document Upload and Extraction	keep	139	sonnet	1	9c11ff42d0a3e19fda9de9f3ce813af6cbc862ef	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T04:07:38Z	73	1	US-541	OCR Detection and Warning for Scanned PDF KB Ingestion	reject	252	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T04:10:04Z	73	2	US-541	OCR Detection and Warning for Scanned PDF KB Ingestion	keep	112	sonnet	1	000307614abce65882c25e56f84c30308cbebd7f	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T04:36:23Z	74	1	US-540	Track KB Document Sources in _sources.json Manifest per Profile	keep	299	haiku	0	aff5e1bea778e7803f4c860cbb84824aaceb23d1	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T05:16:54Z	77	1	US-543	Add Conversation Context Pruning with Rolling Window to Prevent Token Overflow	reject	311	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T05:20:58Z	77	2	US-543	Add Conversation Context Pruning with Rolling Window to Prevent Token Overflow	keep	207	sonnet	1	948d3874a01c9311cc3649cdf3fc2d1a944e52ab	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T05:44:44Z	78	1	US-545	Implement Booking Workflow State Transition Validation with Guard Rules	keep	279	haiku	0	fff8ad4a602159341a26c8832ebbec272e09de92	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T05:50:06Z	78	2	US-531	Add Booking Confirmation Template Rendering with Guest Details Population	reject	316	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T05:52:51Z	78	3	US-531	Add Booking Confirmation Template Rendering with Guest Details Population	keep	122	sonnet	1	c18b66801519cbb9d2add75dcca27e35749f03d6	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T06:14:52Z	79	1	US-546	Implement Conversation Message Summarization Engine for Context Windows	reject	459	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T06:19:39Z	79	2	US-546	Implement Conversation Message Summarization Engine for Context Windows	keep	142	sonnet	1	303e93a4faebd4214bc829ceaba0f739d8ee845c	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T06:25:28Z	79	3	US-547	Add Profile-Specific Booking Rules Validator for Pre-Flight Validation	reject	342	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T06:29:13Z	79	4	US-547	Add Profile-Specific Booking Rules Validator for Pre-Flight Validation	keep	190	sonnet	1	dfb8840b231956491266d26d19badaeb142c8520	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T06:57:18Z	80	1	US-533	Add Intent Keyword Matching Cache with LRU Eviction Policy	reject	366	sonnet	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T07:00:30Z	80	2	US-533	Add Intent Keyword Matching Cache with LRU Eviction Policy	keep	155	opus	1	13b25d11f14de8804f73c7b6fd134b7b9c9f42cd	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T07:05:33Z	80	3	US-548	Add Conversation Message Cursor-Based Pagination for Efficient Retrieval	keep	270	sonnet	0	1be6fdae3660c9a53976509c8c60dcc7440faedd	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T07:28:52Z	81	1	US-549	Implement Booking Workflow Step Execution Timeline Tracer	keep	585	haiku	0	53839ce7abdbcb45d3323d88f433f419411a327c	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T07:29:31Z	81	1	US-549	Implement Booking Workflow Step Execution Timeline Tracer	reject	151	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T07:32:49Z	81	2	US-549	Implement Booking Workflow Step Execution Timeline Tracer	keep	136	sonnet	1	ba382d0f096cf66287f014313bbd8082ff91519b	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T07:35:14Z	81	2	US-550	Add Guest Context Quick-Lookup for Booking Workflow Pre-Population	reject	375	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T07:36:58Z	81	3	US-550	Add Guest Context Quick-Lookup for Booking Workflow Pre-Population	keep	220	haiku	0	2b752b43bc12603af86e234c3b3ec6cc9ba0a9e0	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T07:37:53Z	81	3	US-550	Add Guest Context Quick-Lookup for Booking Workflow Pre-Population	keep	120	sonnet	1	68af4151d4e073f7f2953f99cbd32bb4a257171f	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T07:43:49Z	81	4	US-551	Generate Clarifying Questions for Ambiguous Multi-Intent Classifications	reject	403	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T07:45:05Z	81	4	US-551	Generate Clarifying Questions for Ambiguous Multi-Intent Classifications	reject	425	haiku	2		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T07:46:54Z	81	5	US-551	Generate Clarifying Questions for Ambiguous Multi-Intent Classifications	keep	149	sonnet	1	012e44a892b8d3a8162284049752b9ff8bd16f34	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T07:47:06Z	81	5	US-551	Generate Clarifying Questions for Ambiguous Multi-Intent Classifications	keep	95	opus	2	20c2122126662bb4e5fea2f5a20285b84e937025	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T08:15:25Z	83	1	US-553	Implement Conversation Context Relevance Scoring to Filter Token Bloat	reject	459	sonnet	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T08:18:25Z	83	1	US-553	Implement Conversation Context Relevance Scoring to Filter Token Bloat	reject	611	sonnet	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T08:20:24Z	83	2	US-553	Implement Conversation Context Relevance Scoring to Filter Token Bloat	keep	146	opus	1	15b6416efcfcac1e5915e570bbb0e0d74ce71121	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T08:22:17Z	83	2	US-553	Implement Conversation Context Relevance Scoring to Filter Token Bloat	keep	190	opus	1	4b61c59f20cb45fa1722e7861e526a774c175cce	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T08:58:06Z	84	1	US-552	Add Intent Classification Latency Metrics per Profile with SLA Monitoring	reject	404	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T09:00:43Z	84	1	US-552	Add Intent Classification Latency Metrics per Profile with SLA Monitoring	keep	566	haiku	0	e7edbd89c6f1988a0d94823415d5eed9c445a9cf	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T09:06:19Z	84	2	US-554	Implement Per-Intent Custom System Prompt Configuration	reject	328	haiku	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T09:07:16Z	84	2	US-552	Add Intent Classification Latency Metrics per Profile with SLA Monitoring	keep	503	sonnet	1	6d7f20a7e5a9d63c719f329e0f48fb1ec744e565	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T09:10:13Z	84	3	US-554	Implement Per-Intent Custom System Prompt Configuration	keep	142	sonnet	1	7dd1ac9c810382cc050bf7d243917bff97c09c58	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T09:11:05Z	84	3	US-554	Implement Per-Intent Custom System Prompt Configuration	keep	129	sonnet	1	7dd1ac9c810382cc050bf7d243917bff97c09c58	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T09:16:00Z	84	4	US-555	Implement Booking Workflow Step Auto-Progression with User Confirmation	reject	341	sonnet	1		69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T09:18:26Z	84	5	US-555	Implement Booking Workflow Step Auto-Progression with User Confirmation	keep	112	opus	1	054f465aa4b4bd182bbd191f8e08f3a4d6c240e8	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
2026-04-13T09:38:06Z	85	1	US-556	Implement Booking Availability Validation Before Workflow Confirmation	keep	373	haiku	0	69c4cefe95c7d8f212f61c025eabac971900ef94	69da76841fb2	false	0	0	0	0	0	0	0		0	0	0	0				
